id;family;Demotext (Description, if available);type;Showtype;category;defSubset;Subset;License;vendor;Link;Nice Name;selector;Option field
barlow-semi-condensed;Barlow Semi Condensed;;800italic;Extra Bold Italic;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Barlow+Semi+Condensed;Barlow Semi Condensed Extra Bold Italic (Sans-Serif, Latin);barlow-semi-condensed-latin-800italic;Barlow Semi Condensed Extra Bold Italic (Sans-Serif, Latin) : barlow-semi-condensed-latin-800italic
eb-garamond;EB Garamond;;800italic;Extra Bold Italic;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/EB+Garamond;EB Garamond Extra Bold Italic (Serif, Latin);eb-garamond-latin-800italic;EB Garamond Extra Bold Italic (Serif, Latin) : eb-garamond-latin-800italic
exo;Exo;;800italic;Extra Bold Italic;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Exo;Exo Extra Bold Italic (Sans-Serif, Latin);exo-latin-800italic;Exo Extra Bold Italic (Sans-Serif, Latin) : exo-latin-800italic
exo-2;Exo 2;;800italic;Extra Bold Italic;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Exo+2;Exo 2 Extra Bold Italic (Sans-Serif, Latin);exo-2-latin-800italic;Exo 2 Extra Bold Italic (Sans-Serif, Latin) : exo-2-latin-800italic
fira-sans;Fira Sans;;800italic;Extra Bold Italic;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Fira+Sans;Fira Sans Extra Bold Italic (Sans-Serif, Latin);fira-sans-latin-800italic;Fira Sans Extra Bold Italic (Sans-Serif, Latin) : fira-sans-latin-800italic
fira-sans-condensed;Fira Sans Condensed;;800italic;Extra Bold Italic;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Fira+Sans+Condensed;Fira Sans Condensed Extra Bold Italic (Sans-Serif, Latin);fira-sans-condensed-latin-800italic;Fira Sans Condensed Extra Bold Italic (Sans-Serif, Latin) : fira-sans-condensed-latin-800italic
fira-sans-extra-condensed;Fira Sans Extra Condensed;;800italic;Extra Bold Italic;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Fira+Sans+Extra+Condensed;Fira Sans Extra Condensed Extra Bold Italic (Sans-Serif, Latin);fira-sans-extra-condensed-latin-800italic;Fira Sans Extra Condensed Extra Bold Italic (Sans-Serif, Latin) : fira-sans-extra-condensed-latin-800italic
k2d;K2D;;800italic;Extra Bold Italic;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/K2D;K2D Extra Bold Italic (Sans-Serif, Latin);k2d-latin-800italic;K2D Extra Bold Italic (Sans-Serif, Latin) : k2d-latin-800italic
kanit;Kanit;;800italic;Extra Bold Italic;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Kanit;Kanit Extra Bold Italic (Sans-Serif, Latin);kanit-latin-800italic;Kanit Extra Bold Italic (Sans-Serif, Latin) : kanit-latin-800italic
kanit;Kanit;;800italic;Extra Bold Italic;sans-serif;thai;Thai;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Kanit;Kanit Extra Bold Italic (Sans-Serif, Thai);kanit-thai-800italic;Kanit Extra Bold Italic (Sans-Serif, Thai) : kanit-thai-800italic
kanit;Kanit;;800italic;Extra Bold Italic;sans-serif;thai_latin;Thai Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Kanit;Kanit Extra Bold Italic (Sans-Serif, Thai Latin);kanit-thai_latin-800italic;Kanit Extra Bold Italic (Sans-Serif, Thai Latin) : kanit-thai_latin-800italic
kanit;Kanit;;800italic;Extra Bold Italic;sans-serif;thai_latin-ext_latin_vietnamese;Thai Latin Vietnamese;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Kanit;Kanit Extra Bold Italic (Sans-Serif, Thai Latin Vietnamese);kanit-thai_latin-ext_latin_vietnamese-800italic;Kanit Extra Bold Italic (Sans-Serif, Thai Latin Vietnamese) : kanit-thai_latin-ext_latin_vietnamese-800italic
libre-franklin;Libre Franklin;;800italic;Extra Bold Italic;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Libre+Franklin;Libre Franklin Extra Bold Italic (Sans-Serif, Latin);libre-franklin-latin-800italic;Libre Franklin Extra Bold Italic (Sans-Serif, Latin) : libre-franklin-latin-800italic
merriweather-sans;Merriweather Sans;;800italic;Extra Bold Italic;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Merriweather+Sans;Merriweather Sans Extra Bold Italic (Sans-Serif, Latin);merriweather-sans-latin-800italic;Merriweather Sans Extra Bold Italic (Sans-Serif, Latin) : merriweather-sans-latin-800italic
montserrat;Montserrat;;800italic;Extra Bold Italic;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Montserrat;Montserrat Extra Bold Italic (Sans-Serif, Latin);montserrat-latin-800italic;Montserrat Extra Bold Italic (Sans-Serif, Latin) : montserrat-latin-800italic
montserrat-alternates;Montserrat Alternates;;800italic;Extra Bold Italic;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Montserrat+Alternates;Montserrat Alternates Extra Bold Italic (Sans-Serif, Latin);montserrat-alternates-latin-800italic;Montserrat Alternates Extra Bold Italic (Sans-Serif, Latin) : montserrat-alternates-latin-800italic
muli;Muli;;800italic;Extra Bold Italic;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Muli;Muli Extra Bold Italic (Sans-Serif, Latin);muli-latin-800italic;Muli Extra Bold Italic (Sans-Serif, Latin) : muli-latin-800italic
nunito;Nunito;;800italic;Extra Bold Italic;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Nunito;Nunito Extra Bold Italic (Sans-Serif, Latin);nunito-latin-800italic;Nunito Extra Bold Italic (Sans-Serif, Latin) : nunito-latin-800italic
nunito-sans;Nunito Sans;;800italic;Extra Bold Italic;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Nunito+Sans;Nunito Sans Extra Bold Italic (Sans-Serif, Latin);nunito-sans-latin-800italic;Nunito Sans Extra Bold Italic (Sans-Serif, Latin) : nunito-sans-latin-800italic
open-sans;Open Sans;;800italic;Extra Bold Italic;sans-serif;latin;Latin;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Open+Sans;Open Sans Extra Bold Italic (Sans-Serif, Latin);open-sans-latin-800italic;Open Sans Extra Bold Italic (Sans-Serif, Latin) : open-sans-latin-800italic
open-sans;Open Sans;;800italic;Extra Bold Italic;sans-serif;greek-ext;Greek Ext;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Open+Sans;Open Sans Extra Bold Italic (Sans-Serif, Greek Ext);open-sans-greek-ext-800italic;Open Sans Extra Bold Italic (Sans-Serif, Greek Ext) : open-sans-greek-ext-800italic
open-sans;Open Sans;;800italic;Extra Bold Italic;sans-serif;cyrillic-ext;Cyrillic Ext;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Open+Sans;Open Sans Extra Bold Italic (Sans-Serif, Cyrillic Ext);open-sans-cyrillic-ext-800italic;Open Sans Extra Bold Italic (Sans-Serif, Cyrillic Ext) : open-sans-cyrillic-ext-800italic
open-sans;Open Sans;;800italic;Extra Bold Italic;sans-serif;latin-ext;Latin Ext;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Open+Sans;Open Sans Extra Bold Italic (Sans-Serif, Latin Ext);open-sans-latin-ext-800italic;Open Sans Extra Bold Italic (Sans-Serif, Latin Ext) : open-sans-latin-ext-800italic
open-sans;Open Sans;;800italic;Extra Bold Italic;sans-serif;vietamese;Vietnamese;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Open+Sans;Open Sans Extra Bold Italic (Sans-Serif, Vietnamese);open-sans-vietamese-800italic;Open Sans Extra Bold Italic (Sans-Serif, Vietnamese) : open-sans-vietamese-800italic
overpass;Overpass;;800italic;Extra Bold Italic;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Overpass;Overpass Extra Bold Italic (Sans-Serif, Latin);overpass-latin-800italic;Overpass Extra Bold Italic (Sans-Serif, Latin) : overpass-latin-800italic
poppins;Poppins;;800italic;Extra Bold Italic;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Poppins;Poppins Extra Bold Italic (Sans-Serif, Latin);poppins-latin-800italic;Poppins Extra Bold Italic (Sans-Serif, Latin) : poppins-latin-800italic
prompt;Prompt;;800italic;Extra Bold Italic;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Prompt;Prompt Extra Bold Italic (Sans-Serif, Latin);prompt-latin-800italic;Prompt Extra Bold Italic (Sans-Serif, Latin) : prompt-latin-800italic
proza-libre;Proza Libre;;800italic;Extra Bold Italic;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Proza+Libre;Proza Libre Extra Bold Italic (Sans-Serif, Latin);proza-libre-latin-800italic;Proza Libre Extra Bold Italic (Sans-Serif, Latin) : proza-libre-latin-800italic
raleway;Raleway;;800italic;Extra Bold Italic;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Raleway;Raleway Extra Bold Italic (Sans-Serif, Latin);raleway-latin-800italic;Raleway Extra Bold Italic (Sans-Serif, Latin) : raleway-latin-800italic
sansita;Sansita;;800italic;Extra Bold Italic;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Sansita;Sansita Extra Bold Italic (Sans-Serif, Latin);sansita-latin-800italic;Sansita Extra Bold Italic (Sans-Serif, Latin) : sansita-latin-800italic
spectral;Spectral;;800italic;Extra Bold Italic;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Spectral;Spectral Extra Bold Italic (Serif, Latin);spectral-latin-800italic;Spectral Extra Bold Italic (Serif, Latin) : spectral-latin-800italic
spectral-sc;Spectral SC;;800italic;Extra Bold Italic;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Spectral+SC;Spectral SC Extra Bold Italic (Serif, Latin);spectral-sc-latin-800italic;Spectral SC Extra Bold Italic (Serif, Latin) : spectral-sc-latin-800italic
trirong;Trirong;;800italic;Extra Bold Italic;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Trirong;Trirong Extra Bold Italic (Serif, Latin);trirong-latin-800italic;Trirong Extra Bold Italic (Serif, Latin) : trirong-latin-800italic
arima-madurai;Arima Madurai;;900;Black;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Arima+Madurai;Arima Madurai Black (Display, Latin);arima-madurai-latin-900;Arima Madurai Black (Display, Latin) : arima-madurai-latin-900
biryani;Biryani;;900;Black;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Biryani;Biryani Black (Sans-Serif, Latin);biryani-latin-900;Biryani Black (Sans-Serif, Latin) : biryani-latin-900
cairo;Cairo;;900;Black;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Cairo;Cairo Black (Sans-Serif, Latin);cairo-latin-900;Cairo Black (Sans-Serif, Latin) : cairo-latin-900
chivo;Chivo;;900;Black;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Chivo;Chivo Black (Sans-Serif, Latin);chivo-latin-900;Chivo Black (Sans-Serif, Latin) : chivo-latin-900
cinzel;Cinzel;;900;Black;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Cinzel;Cinzel Black (Serif, Latin);cinzel-latin-900;Cinzel Black (Serif, Latin) : cinzel-latin-900
cinzel-decorative;Cinzel Decorative;;900;Black;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Cinzel+Decorative;Cinzel Decorative Black (Display, Latin);cinzel-decorative-latin-900;Cinzel Decorative Black (Display, Latin) : cinzel-decorative-latin-900
coustard;Coustard;;900;Black;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Coustard;Coustard Black (Serif, Latin);coustard-latin-900;Coustard Black (Serif, Latin) : coustard-latin-900
elsie;Elsie;;900;Black;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Elsie;Elsie Black (Display, Latin);elsie-latin-900;Elsie Black (Display, Latin) : elsie-latin-900
elsie-swash-caps;Elsie Swash Caps;;900;Black;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Elsie+Swash+Caps;Elsie Swash Caps Black (Display, Latin);elsie-swash-caps-latin-900;Elsie Swash Caps Black (Display, Latin) : elsie-swash-caps-latin-900
frank-ruhl-libre;Frank Ruhl Libre;;900;Black;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Frank+Ruhl+Libre;Frank Ruhl Libre Black (Serif, Latin);frank-ruhl-libre-latin-900;Frank Ruhl Libre Black (Serif, Latin) : frank-ruhl-libre-latin-900
heebo;Heebo;;900;Black;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Heebo;Heebo Black (Sans-Serif, Latin);heebo-latin-900;Heebo Black (Sans-Serif, Latin) : heebo-latin-900
inknut-antiqua;Inknut Antiqua;;900;Black;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Inknut+Antiqua;Inknut Antiqua Black (Serif, Latin);inknut-antiqua-latin-900;Inknut Antiqua Black (Serif, Latin) : inknut-antiqua-latin-900
londrina-solid;Londrina Solid;;900;Black;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Londrina+Solid;Londrina Solid Black (Display, Latin);londrina-solid-latin-900;Londrina Solid Black (Display, Latin) : londrina-solid-latin-900
m-plus-rounded-1c;M PLUS Rounded 1c;;900;Black;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/M+PLUS+Rounded+1c;M PLUS Rounded 1c Black (Sans-Serif, Latin);m-plus-rounded-1c-latin-900;M PLUS Rounded 1c Black (Sans-Serif, Latin) : m-plus-rounded-1c-latin-900
mada;Mada;;900;Black;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Mada;Mada Black (Sans-Serif, Latin);mada-latin-900;Mada Black (Sans-Serif, Latin) : mada-latin-900
martel;Martel;;900;Black;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Martel;Martel Black (Serif, Latin);martel-latin-900;Martel Black (Serif, Latin) : martel-latin-900
martel;Martel;;900;Black;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Martel;Martel Black (Serif, Latin);martel-latin-900;Martel Black (Serif, Latin) : martel-latin-900
martel-sans;Martel Sans;;900;Black;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Martel+Sans;Martel Sans Black (Sans-Serif, Latin);martel-sans-latin-900;Martel Sans Black (Sans-Serif, Latin) : martel-sans-latin-900
maven-pro;Maven Pro;;900;Black;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Maven+Pro;Maven Pro Black (Sans-Serif, Latin);maven-pro-latin-900;Maven Pro Black (Sans-Serif, Latin) : maven-pro-latin-900
merriweather;Merriweather;;900;Black;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Merriweather;Merriweather Black (Serif, Latin);merriweather-latin-900;Merriweather Black (Serif, Latin) : merriweather-latin-900
noto-sans-jp;Noto Sans JP;;900;Black;sans-serif;japanese_latin;Japanese;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Noto+Sans+JP;Noto Sans JP Black (Sans-Serif, Japanese);noto-sans-jp-japanese_latin-900;Noto Sans JP Black (Sans-Serif, Japanese) : noto-sans-jp-japanese_latin-900
noto-sans-kr;Noto Sans KR;;900;Black;sans-serif;latin_korean;Korean;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Noto+Sans+KR;Noto Sans KR Black (Sans-Serif, Korean);noto-sans-kr-latin_korean-900;Noto Sans KR Black (Sans-Serif, Korean) : noto-sans-kr-latin_korean-900
noto-serif-jp;Noto Serif JP;;900;Black;sans-serif;japanese_latin;Japanese;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Noto+Serif+JP;Noto Serif JP Black (Sans-Serif, Japanese);noto-serif-jp-japanese_latin-900;Noto Serif JP Black (Sans-Serif, Japanese) : noto-serif-jp-japanese_latin-900
noto-serif-kr;Noto Serif KR;;900;Black;sans-serif;latin_korean;Korean;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Noto+Serif+KR;Noto Serif KR Black (Sans-Serif, Korean);noto-serif-kr-latin_korean-900;Noto Serif KR Black (Sans-Serif, Korean) : noto-serif-kr-latin_korean-900
orbitron;Orbitron;;900;Black;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Orbitron;Orbitron Black (Sans-Serif, Latin);orbitron-latin-900;Orbitron Black (Sans-Serif, Latin) : orbitron-latin-900
overlock;Overlock;;900;Black;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Overlock;Overlock Black (Display, Latin);overlock-latin-900;Overlock Black (Display, Latin) : overlock-latin-900
passion-one;Passion One;;900;Black;display;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Passion+One;Passion One Black (Display, Latin);passion-one-latin-900;Passion One Black (Display, Latin) : passion-one-latin-900
playfair-display;Playfair Display;;900;Black;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Playfair+Display;Playfair Display Black (Serif, Latin);playfair-display-latin-900;Playfair Display Black (Serif, Latin) : playfair-display-latin-900
playfair-display-sc;Playfair Display SC;;900;Black;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Playfair+Display+SC;Playfair Display SC Black (Serif, Latin);playfair-display-sc-latin-900;Playfair Display SC Black (Serif, Latin) : playfair-display-sc-latin-900
